nr;czas;koszt
7;0.0388929;3760
7;0.0415256;3751
7;0.0459497;3709
7;0.0578561;3706
7;0.061771;3688
7;0.0824576;3667
7;0.0857046;3661
7;0.110399;3649
7;0.133478;3623
7;0.141041;3616
7;0.153728;3594
7;0.179407;3556
7;0.190006;3528
7;0.221646;3487
7;0.229025;3482
7;0.263428;3462
7;0.336824;3432
7;0.348243;3386
7;0.388042;3373
7;0.462574;3333
7;0.569956;3326
7;1.13481;3318
7;1.13614;3313
7;1.34512;3301
7;1.78195;3296
7;1.82506;3291
7;1.99817;3288
7;2.11734;3277
7;9.64895;3264
7;14.191;3248
7;14.2217;3246
7;14.3012;3235
7;16.5148;3231
7;16.5169;3219
8;0.0115992;3920
8;0.0185328;3915
8;0.0219966;3894
8;0.0257707;3877
8;0.0462023;3869
8;0.0478856;3860
8;0.0592038;3821
8;0.0608612;3815
8;0.0620221;3755
8;0.0644488;3715
8;0.0753724;3687
8;0.0808157;3641
8;0.0901207;3630
8;0.0982084;3605
8;0.103836;3604
8;0.114675;3540
8;0.115875;3531
8;0.129677;3503
8;0.154828;3485
8;0.159828;3463
8;0.178009;3444
8;0.182166;3397
8;0.26005;3390
8;0.344165;3366
8;0.434471;3361
8;0.439156;3349
8;0.49093;3346
8;0.52022;3325
8;0.664973;3312
8;0.724812;3301
8;0.939068;3274
8;1.26072;3272
9;0.00415175;3914
9;0.00885596;3903
9;0.0113058;3884
9;0.0124558;3845
9;0.0152892;3820
9;0.017916;3799
9;0.0258421;3756
9;0.0268454;3749
9;0.029616;3746
9;0.0384572;3710
9;0.0412609;3702
9;0.0524885;3682
9;0.057114;3651
9;0.060711;3637
9;0.0617436;3624
9;0.101252;3602
9;0.142449;3590
9;0.15817;3562
9;0.195664;3555
9;0.20756;3517
9;0.240557;3489
9;0.299256;3477
9;0.40459;3468
9;0.439158;3461
9;0.579754;3449
9;0.655044;3446
9;0.872131;3435
9;1.31274;3430
9;1.4143;3417
9;1.94392;3407
9;1.96557;3364
9;13.9463;3355
9;15.1565;3337

Najlepsza znaleziona ścieka:
77-73-170-51-52-53-43-55-54-58-59-68-67-167-70-87-86-85-84-69-66-63-64-56-57-62-61-65-88-153-154-89-90-91-94-96-97-98-95-92-93-166-107-106-105-165-163-99-100-101-123-162-122-121-120-102-103-104-114-164-127-126-125-129-128-130-135-134-8-9-10-76-74-75-11-12-13-18-19-30-31-33-34-156-40-39-38-35-36-157-155-41-42-44-45-46-47-48-168-72-78-82-79-80-81-0-3-4-5-133-169-111-112-132-110-109-108-83-71-60-50-49-37-20-158-32-22-23-24-25-150-149-148-147-137-136-138-139-140-6-7-14-15-159-16-17-21-29-28-27-26-161-160-151-152-142-141-131-113-115-116-117-118-119-124-146-145-144-143-2-1-77
