nr;czas;koszt
0;0.00754075;4716
0;0.0075435;4705
0;0.00761987;4701
0;0.00773308;4698
0;0.00790646;4697
0;0.00824317;4696
0;0.008256;4693
0;0.00839692;4688
0;0.00861279;4680
0;0.0087015;4675
0;0.00872404;4666
0;0.00883492;4657
0;0.00888912;4650
0;0.00891617;4644
0;0.00910667;4635
0;0.00928433;4632
0;0.00929942;4631
0;0.00930225;4629
0;0.00937125;4625
0;0.00940317;4620
0;0.00941108;4613
0;0.00945908;4611
0;0.00963258;4607
0;0.00980867;4604
0;0.00995067;4599
0;0.00999429;4597
0;0.0100425;4583
0;0.0101287;4576
0;0.0103795;4566
0;0.010576;4562
0;0.0106222;4561
0;0.0107465;4554
0;0.0107687;4553
0;0.0108611;4537
0;0.0108689;4534
0;0.0109426;4526
0;0.0110115;4525
0;0.0110229;4524
0;0.0110317;4512
0;0.0111254;4508
0;0.0111645;4507
0;0.011265;4503
0;0.011329;4498
0;0.011359;4496
0;0.0114002;4491
0;0.0118137;4487
0;0.0118895;4484
0;0.0119589;4473
0;0.0122519;4464
0;0.0122657;4459
0;0.0122833;4457
0;0.0124353;4456
0;0.0126412;4441
0;0.0126845;4438
0;0.0127794;4437
0;0.0128205;4435
0;0.0128409;4434
0;0.0128615;4433
0;0.0134305;4427
0;0.0135343;4424
0;0.0135424;4421
0;0.0135525;4403
0;0.0137225;4402
0;0.0138106;4399
0;0.013841;4395
0;0.0139724;4387
0;0.0141855;4384
0;0.0142131;4376
0;0.0144563;4373
0;0.0144916;4369
0;0.0145602;4359
0;0.0147029;4349
0;0.0148581;4344
0;0.0150497;4343
0;0.015096;4334
0;0.0151471;4330
0;0.0151499;4317
0;0.0153665;4311
0;0.015459;4309
0;0.015477;4307
0;0.0154875;4305
0;0.0155976;4296
0;0.0158073;4294
0;0.0158436;4292
0;0.0159999;4290
0;0.0166155;4287
0;0.0166285;4285
0;0.0166704;4275
0;0.0170897;4274
0;0.0171004;4273
0;0.017149;4272
0;0.0171627;4267
0;0.0172157;4266
0;0.0172217;4262
0;0.0172248;4261
0;0.0172414;4247
0;0.0177649;4245
0;0.017917;4244
0;0.0179254;4243
0;0.0180398;4239
0;0.0182188;4231
0;0.0182375;4228
0;0.018263;4221
0;0.0182834;4214
0;0.0183764;4212
0;0.0187598;4211
0;0.0189339;4209
0;0.0189701;4208
0;0.0191534;4201
0;0.0194199;4196
0;0.01966;4194
0;0.0197329;4193
0;0.0199427;4192
0;0.0202678;4190
0;0.0203158;4189
0;0.0204913;4184
0;0.0205238;4174
0;0.0208102;4167
0;0.0208617;4166
0;0.0209445;4160
0;0.0209826;4149
0;0.0212362;4146
0;0.0215672;4143
0;0.0216377;4139
0;0.0221869;4133
0;0.0224744;4129
0;0.0225123;4127
0;0.0226636;4121
0;0.0226935;4113
0;0.0229404;4109
0;0.0230054;4107
0;0.0231023;4087
0;0.023128;4085
0;0.0231756;4084
0;0.0232232;4080
0;0.0232429;4071
0;0.0232579;4065
0;0.023569;4064
0;0.0238015;4062
0;0.0238806;4054
0;0.0240508;4047
0;0.0240663;4046
0;0.0244618;4023
0;0.0246224;4021
0;0.0248762;4019
0;0.0248864;4016
0;0.0248939;4010
0;0.0250221;4009
0;0.0250422;4007
0;0.0250823;4004
0;0.0254345;3991
0;0.0256675;3987
0;0.0259384;3986
0;0.0260585;3984
0;0.026076;3981
0;0.0261797;3980
0;0.0263415;3977
0;0.026855;3976
0;0.0274832;3973
0;0.0282188;3972
0;0.028328;3967
0;0.0286577;3958
0;0.0293786;3954
0;0.0298027;3949
0;0.0298552;3947
0;0.030007;3946
0;0.0303891;3943
0;0.0305324;3935
0;0.0307671;3925
0;0.0309425;3921
0;0.0312737;3916
0;0.0314054;3914
0;0.0318641;3912
0;0.0319598;3909
0;0.0320498;3896
0;0.0322267;3895
0;0.033132;3886
0;0.0333145;3885
0;0.0336532;3884
0;0.0339501;3876
0;0.0346952;3875
0;0.0348048;3867
0;0.0354877;3863
0;0.0355865;3862
0;0.0356438;3859
0;0.0358142;3856
0;0.0360209;3850
0;0.036949;3847
0;0.037091;3845
0;0.0373772;3837
0;0.0381153;3834
0;0.0382712;3828
0;0.0385167;3827
0;0.0388076;3826
0;0.0389606;3823
0;0.0390399;3819
0;0.0394544;3811
0;0.0396215;3807
0;0.0399872;3806
0;0.0401722;3797
0;0.0403515;3791
0;0.0406628;3779
0;0.0412707;3778
0;0.0417548;3758
0;0.0418359;3754
0;0.0420977;3752
0;0.042207;3750
0;0.0425694;3748
0;0.0427498;3741
0;0.0428835;3736
0;0.0429755;3735
0;0.0430318;3732
0;0.0432144;3730
0;0.0437054;3725
0;0.0443488;3722
0;0.0446175;3721
0;0.0448343;3717
0;0.046054;3716
0;0.0461655;3714
0;0.0463918;3701
0;0.0467;3696
0;0.0468032;3695
0;0.0470074;3694
0;0.0473709;3684
0;0.0475545;3678
0;0.0482158;3677
0;0.0486246;3668
0;0.0486665;3665
0;0.0488725;3663
0;0.0493475;3653
0;0.0497412;3651
0;0.0497637;3646
0;0.0501022;3645
0;0.0509381;3643
0;0.0511976;3642
0;0.0515088;3641
0;0.0519624;3640
0;0.0526863;3628
0;0.0532383;3627
0;0.0533107;3626
0;0.0533407;3625
0;0.0533807;3624
0;0.0536435;3621
0;0.0544018;3619
0;0.0558663;3616
0;0.0563975;3615
0;0.0569139;3611
0;0.0569617;3608
0;0.057185;3606
0;0.0572121;3594
0;0.0573968;3592
0;0.0579957;3586
0;0.058035;3577
0;0.0587096;3575
0;0.058999;3573
0;0.0605501;3565
0;0.0615322;3563
0;0.0618255;3562
0;0.0637133;3561
0;0.065023;3560
0;0.0652368;3559
0;0.065521;3555
0;0.0657039;3553
0;0.0657238;3546
0;0.066852;3543
0;0.0671552;3536
0;0.0683167;3532
0;0.0686546;3530
0;0.0692273;3529
0;0.0693397;3526
0;0.0696899;3522
0;0.0701822;3521
0;0.070335;3520
0;0.0703675;3519
0;0.070434;3517
0;0.071656;3516
0;0.0721443;3514
0;0.072423;3512
0;0.0731101;3511
0;0.0740108;3510
0;0.0752086;3508
0;0.0755124;3505
0;0.076633;3502
0;0.0774315;3499
0;0.0779821;3495
0;0.0793829;3482
0;0.0795627;3481
0;0.0801187;3476
0;0.0802743;3473
0;0.080617;3472
0;0.0840079;3464
0;0.0841016;3463
0;0.0843963;3459
0;0.0844631;3456
0;0.08542;3455
0;0.086726;3451
0;0.0882735;3450
0;0.0883058;3444
0;0.088613;3442
0;0.0898451;3436
0;0.090648;3434
0;0.0914752;3433
0;0.0938883;3422
0;0.0946898;3419
0;0.0951478;3415
0;0.0975381;3413
0;0.0992478;3412
0;0.0993242;3409
0;0.0994294;3408
0;0.0999905;3406
0;0.101726;3398
0;0.102023;3395
0;0.102114;3387
0;0.102461;3378
0;0.103448;3377
0;0.104453;3376
0;0.105937;3375
0;0.107277;3373
0;0.107816;3365
0;0.10875;3364
0;0.111517;3360
0;0.114341;3358
0;0.114487;3348
0;0.115292;3341
0;0.116637;3335
0;0.116797;3326
0;0.120051;3318
0;0.120529;3315
0;0.121952;3314
0;0.121991;3312
0;0.122631;3311
0;0.123485;3307
0;0.123542;3306
0;0.123827;3301
0;0.124342;3298
0;0.124438;3295
0;0.129278;3294
0;0.129929;3288
0;0.130219;3286
0;0.130634;3282
0;0.131493;3274
0;0.132852;3273
0;0.13287;3272
0;0.133941;3269
0;0.134387;3267
0;0.135241;3266
0;0.1373;3259
0;0.139074;3258
0;0.140322;3249
0;0.14064;3248
0;0.141805;3247
0;0.141883;3246
0;0.141929;3239
0;0.142042;3238
0;0.144267;3233
0;0.144414;3229
0;0.145915;3222
0;0.146562;3212
0;0.147735;3211
0;0.147765;3210
0;0.149022;3206
0;0.152391;3205
0;0.156237;3197
0;0.157568;3194
0;0.157937;3192
0;0.161565;3190
0;0.163089;3186
0;0.163459;3184
0;0.164867;3183
0;0.164974;3182
0;0.166024;3178
0;0.167798;3170
0;0.168104;3169
0;0.168314;3167
0;0.16853;3166
0;0.168889;3164
0;0.169104;3160
0;0.169692;3158
0;0.170121;3157
0;0.17193;3156
0;0.172227;3155
0;0.176712;3149
0;0.177364;3145
0;0.181086;3137
0;0.182214;3133
0;0.182457;3131
0;0.183778;3127
0;0.183812;3126
0;0.183967;3125
0;0.186563;3124
0;0.186829;3122
0;0.186917;3114
0;0.188096;3113
0;0.18867;3104
0;0.190993;3102
0;0.191574;3101
0;0.192118;3096
0;0.192573;3093
0;0.192661;3087
0;0.192813;3086
0;0.194427;3084
0;0.196733;3083
0;0.197496;3082
0;0.201213;3074
0;0.204787;3066
0;0.209937;3062
0;0.213338;3061
0;0.215443;3058
0;0.218279;3052
0;0.225301;3050
0;0.227912;3048
0;0.231309;3039
0;0.23352;3038
0;0.235253;3033
0;0.241471;3027
0;0.246474;3026
0;0.247358;3014
0;0.247706;3008
0;0.248152;3005
0;0.250892;3002
0;0.25108;3000
0;0.251237;2993
0;0.253543;2989
0;0.255311;2988
0;0.256702;2978
0;0.25847;2968
0;0.263766;2964
0;0.264559;2955
0;0.264698;2954
0;0.272555;2948
0;0.273489;2947
0;0.274488;2945
0;0.2771;2942
0;0.279659;2940
0;0.285703;2939
0;0.285949;2935
0;0.288149;2927
0;0.295222;2926
0;0.296096;2925
0;0.304732;2923
0;0.309536;2922
0;0.314326;2921
0;0.328796;2919
0;0.32928;2918
0;0.336059;2917
0;0.336816;2916
0;0.338749;2913
0;0.339987;2904
0;0.345098;2903
0;0.34825;2901
0;0.34974;2900
0;0.350453;2899
0;0.354053;2890
0;0.356719;2889
0;0.360524;2880
0;0.363292;2877
0;0.373815;2875
0;0.374518;2867
0;0.380309;2862
0;0.380563;2855
0;0.380766;2848
0;0.385836;2847
0;0.386592;2845
0;0.389955;2844
0;0.391439;2843
0;0.398059;2842
0;0.40168;2841
0;0.409123;2837
0;0.411412;2836
0;0.420775;2835
0;0.439592;2834
0;0.439765;2833
0;0.446482;2831
0;0.448681;2830
0;0.454121;2826
0;0.454692;2825
0;0.45504;2824
0;0.456508;2823
0;0.461867;2822
0;0.463073;2821
0;0.466885;2811
0;0.472722;2809
0;0.475513;2808
0;0.478299;2807
0;0.484093;2805
0;0.484891;2802
0;0.491241;2796
0;0.49726;2792
0;0.499516;2786
0;0.508115;2785
0;0.510472;2784
0;0.511912;2783
0;0.51421;2774
0;0.516087;2773
0;0.531771;2759
0;0.540243;2750
0;0.543012;2746
0;0.54615;2741
0;0.552674;2733
0;0.556857;2730
0;0.561455;2724
0;0.562487;2722
0;0.571378;2720
0;0.574385;2716
0;0.579348;2715
0;0.580236;2708
0;0.583782;2706
0;0.594381;2705
0;0.594638;2704
0;0.603039;2703
0;0.612186;2694
0;0.616174;2693
0;0.647864;2690
0;0.660548;2688
0;0.664328;2686
0;0.666101;2675
0;0.670211;2670
0;0.680215;2669
0;0.712473;2667
0;0.720925;2659
0;0.721704;2658
0;0.853967;2655
0;0.857872;2648
0;0.858059;2647
0;0.866898;2641
0;0.898407;2639
0;0.943995;2630
0;0.955224;2626
0;0.975285;2622
0;0.976355;2619
0;0.981638;2618
0;0.993924;2617
0;1.02281;2612
0;1.04757;2610
0;1.06979;2609
0;1.07314;2603
0;1.14288;2594
0;1.17191;2582
0;1.29237;2581
0;1.34002;2579
0;1.35503;2572
0;1.37893;2566
0;1.4019;2558
0;1.56492;2549
0;1.69534;2543
0;1.98236;2538
0;2.21228;2530
0;2.6161;2528
0;2.69106;2527
0;2.8375;2521
0;3.19411;2513
0;3.2675;2507
0;4.16115;2506
0;4.40726;2503
0;4.51937;2501
0;5.01395;2491
0;10.7212;2487
0;13.1854;2484
0;13.7857;2482
0;15.0743;2481
0;15.1658;2480
0;15.2632;2477
1;4.2e-08;7426
1;1.2959e-05;7413
1;2.3959e-05;7378
1;2.7042e-05;7329
1;4.0584e-05;7247
1;5.3542e-05;7245
1;6.4e-05;7239
1;8.7417e-05;7206
1;9.025e-05;7194
1;9.5834e-05;7192
1;0.000101459;7188
1;0.000112167;7186
1;0.000125625;7181
1;0.000128667;7174
1;0.000134125;7172
1;0.000160084;7149
1;0.000175959;7136
1;0.000186709;7113
1;0.000192125;7084
1;0.000205584;7070
1;0.000208542;7033
1;0.000219375;6989
1;0.000245084;6979
1;0.000250625;6967
1;0.00026125;6955
1;0.000266917;6949
1;0.00028025;6921
1;0.000293709;6897
1;0.000302084;6879
1;0.000309959;6878
1;0.000348584;6876
1;0.000361834;6857
1;0.00036725;6824
1;0.000385875;6823
1;0.000401834;6810
1;0.000404959;6803
1;0.000407917;6802
1;0.000413542;6789
1;0.00042175;6777
1;0.000442667;6758
1;0.000477334;6753
1;0.000480375;6749
1;0.000491042;6719
1;0.000496959;6706
1;0.000515667;6685
1;0.000524292;6650
1;0.000551667;6645
1;0.000576167;6635
1;0.000604167;6628
1;0.000609459;6616
1;0.000640125;6610
1;0.000665584;6609
1;0.000682584;6602
1;0.000687875;6593
1;0.000710209;6582
1;0.000743334;6577
1;0.000748709;6567
1;0.0007515;6538
1;0.000771709;6521
1;0.000776959;6519
1;0.000789417;6499
1;0.000802;6498
1;0.000807167;6495
1;0.000812625;6488
1;0.000832834;6484
1;0.000848459;6480
1;0.000860917;6460
1;0.000866209;6459
1;0.000883709;6445
1;0.00090625;6438
1;0.0009115;6430
1;0.000929042;6419
1;0.000936709;6404
1;0.000941792;6394
1;0.000949459;6391
1;0.000974875;6389
1;0.00102925;6369
1;0.00103442;6361
1;0.00105242;6360
1;0.00105513;6305
1;0.00106283;6285
1;0.00107804;6280
1;0.00110383;6262
1;0.00112587;6259
1;0.00112879;6255
1;0.00114675;6247
1;0.00118154;6236
1;0.00118425;6235
1;0.00119437;6216
1;0.00119725;6207
1;0.00121004;6195
1;0.00123517;6190
1;0.00124788;6187
1;0.00126058;6186
1;0.00129017;6168
1;0.00130796;6143
1;0.00131317;6141
1;0.001316;6128
1;0.00132125;6120
1;0.00132892;6105
1;0.00133413;6099
1;0.00136142;6092
1;0.0013715;6091
1;0.00137437;6072
1;0.00137729;6071
1;0.00142446;6070
1;0.00144213;6067
1;0.001477;6066
1;0.00149442;6053
1;0.00151467;6043
1;0.00152229;6022
1;0.00152758;6017
1;0.00242688;6010
1;0.00246529;6009
1;0.00247804;6001
1;0.00249067;5995
1;0.00250825;5983
1;0.00251583;5946
1;0.00253079;5944
1;0.00254104;5933
1;0.00254617;5930
1;0.00255129;5915
1;0.00255679;5911
1;0.00257187;5906
1;0.00262625;5897
1;0.00266617;5893
1;0.0026815;5853
1;0.00276813;5847
1;0.00277108;5843
1;0.00277896;5830
1;0.00278917;5826
1;0.00281904;5813
1;0.00282421;5811
1;0.00288871;5805
1;0.00289667;5804
1;0.00294754;5800
1;0.00297292;5787
1;0.00299121;5786
1;0.00304996;5778
1;0.0031085;5776
1;0.00314858;5766
1;0.003157;5748
1;0.00316583;5739
1;0.00317671;5729
1;0.00317979;5725
1;0.00318846;5699
1;0.00322329;5698
1;0.00325229;5695
1;0.00326346;5692
1;0.00326642;5679
1;0.00327967;5652
1;0.00330313;5643
1;0.00332963;5641
1;0.00335354;5619
1;0.00336412;5618
1;0.00339296;5593
1;0.00342746;5582
1;0.00343329;5576
1;0.00347154;5559
1;0.00348108;5556
1;0.00351354;5555
1;0.00353042;5547
1;0.00358262;5544
1;0.003586;5543
1;0.00361821;5538
1;0.00365488;5528
1;0.00368125;5526
1;0.00369925;5524
1;0.00373946;5521
1;0.0037955;5499
1;0.00395775;5492
1;0.00400233;5482
1;0.00400888;5462
1;0.00404696;5460
1;0.00407738;5454
1;0.00411767;5452
1;0.00412358;5442
1;0.00417446;5429
1;0.00424275;5421
1;0.00433767;5419
1;0.00438854;5407
1;0.00443325;5390
1;0.00444129;5381
1;0.00444704;5366
1;0.00446029;5354
1;0.00447092;5348
1;0.00448646;5347
1;0.00452546;5336
1;0.00454721;5335
1;0.00455033;5322
1;0.004582;5321
1;0.00458492;5318
1;0.00463667;5317
1;0.00466542;5310
1;0.00473446;5309
1;0.00473992;5306
1;0.00477854;5303
1;0.00484683;5299
1;0.00485358;5278
1;0.00500121;5275
1;0.00505313;5272
1;0.00505925;5270
1;0.00507208;5265
1;0.00507729;5260
1;0.00510458;5249
1;0.00512488;5240
1;0.00512812;5230
1;0.00513113;5224
1;0.00513404;5214
1;0.00516183;5209
1;0.00516987;5205
1;0.00518042;5201
1;0.00520783;5199
1;0.00523829;5195
1;0.00528937;5186
1;0.00530496;5180
1;0.00532525;5161
1;0.00545167;5153
1;0.00548454;5149
1;0.00549963;5146
1;0.00554229;5141
1;0.00570625;5139
1;0.00571638;5130
1;0.00574167;5129
1;0.00579304;5123
1;0.00579579;5108
1;0.00582567;5106
1;0.00586162;5096
1;0.00591883;5087
1;0.00593462;5086
1;0.00598229;5081
1;0.00607858;5071
1;0.00609137;5065
1;0.00618171;5064
1;0.00618446;5040
1;0.00619975;5033
1;0.00620504;5032
1;0.00622512;5027
1;0.00624962;5019
1;0.00626487;5013
1;0.00631496;4994
1;0.00633542;4992
1;0.00638271;4990
1;0.00639042;4988
1;0.00645746;4987
1;0.00653092;4971
1;0.00656087;4952
1;0.00659588;4915
1;0.006609;4905
1;0.00662683;4904
1;0.00668387;4896
1;0.00679783;4889
1;0.00681079;4871
1;0.00681654;4862
1;0.006869;4842
1;0.00687462;4838
1;0.0069005;4832
1;0.00691637;4825
1;0.00692458;4823
1;0.00695838;4813
1;0.00696137;4811
1;0.00696683;4809
1;0.00712167;4808
1;0.00726463;4807
1;0.00733671;4795
1;0.00735567;4792
1;0.00744887;4785
1;0.00745479;4779
1;0.00754133;4768
1;0.00757017;4766
1;0.00769071;4763
1;0.00797958;4762
1;0.00803921;4756
1;0.00813729;4732
1;0.00819008;4728
1;0.00829513;4723
1;0.00830058;4720
1;0.00834033;4711
1;0.00834563;4710
1;0.00846183;4707
1;0.008595;4701
1;0.00860054;4691
1;0.00860617;4690
1;0.00876575;4684
1;0.00890083;4677
1;0.00894092;4668
1;0.00895392;4652
1;0.00929588;4651
1;0.00930879;4649
1;0.00949033;4642
1;0.00951362;4633
1;0.00953167;4626
1;0.00954442;4624
1;0.00961929;4623
1;0.00964179;4621
1;0.00979325;4620
1;0.00985825;4603
1;0.00991042;4597
1;0.00996254;4590
1;0.0100003;4585
1;0.0100814;4583
1;0.0101238;4582
1;0.010196;4578
1;0.0102013;4559
1;0.0102593;4558
1;0.0103534;4552
1;0.0104204;4534
1;0.0107035;4520
1;0.0107685;4519
1;0.0108235;4518
1;0.0108607;4516
1;0.0109102;4509
1;0.0110216;4508
1;0.0110916;4507
1;0.0111212;4504
1;0.011186;4501
1;0.0114215;4499
1;0.0114439;4497
1;0.0116938;4495
1;0.0119425;4493
1;0.0119822;4492
1;0.0121133;4490
1;0.0121599;4488
1;0.0123699;4481
1;0.0125861;4480
1;0.0126164;4477
1;0.0126833;4471
1;0.0127648;4461
1;0.0128166;4454
1;0.0128515;4435
1;0.0128954;4430
1;0.0130157;4421
1;0.013039;4419
1;0.0130525;4418
1;0.0131722;4417
1;0.0132927;4401
1;0.0134466;4368
1;0.0136945;4364
1;0.0138031;4363
1;0.0138254;4362
1;0.0138869;4361
1;0.013946;4356
1;0.0140792;4346
1;0.014252;4339
1;0.0143138;4338
1;0.0143647;4335
1;0.0143711;4334
1;0.0143947;4326
1;0.0145098;4315
1;0.0146821;4314
1;0.0148798;4313
1;0.0148978;4312
1;0.0151657;4306
1;0.0158105;4301
1;0.015853;4297
1;0.0158582;4289
1;0.015866;4283
1;0.0159649;4281
1;0.016103;4279
1;0.0161058;4273
1;0.0163595;4271
1;0.0164873;4269
1;0.0167773;4257
1;0.016797;4254
1;0.016829;4243
1;0.016839;4240
1;0.0168987;4216
1;0.0169284;4208
1;0.0169581;4207
1;0.0169782;4197
1;0.017187;4186
1;0.0171899;4183
1;0.0171927;4181
1;0.0172396;4180
1;0.0172596;4177
1;0.0174357;4167
1;0.0175022;4164
1;0.0175148;4162
1;0.0175544;4151
1;0.0178567;4130
1;0.0179794;4125
1;0.0180703;4122
1;0.0180877;4119
1;0.0181102;4116
1;0.0183315;4115
1;0.0185225;4112
1;0.0185354;4110
1;0.0186794;4102
1;0.0187045;4101
1;0.0188146;4091
1;0.0189226;4085
1;0.0190017;4081
1;0.0191193;4080
1;0.0191245;4069
1;0.0191985;4068
1;0.0192985;4063
1;0.0195488;4062
1;0.0196078;4060
1;0.0197452;4059
1;0.0200322;4058
1;0.0201235;4048
1;0.0204786;4043
1;0.0204919;4042
1;0.0206949;4040
1;0.0207223;4038
1;0.0209017;4037
1;0.0215492;4035
1;0.0216116;4024
1;0.0219055;4020
1;0.0220265;4019
1;0.022102;4016
1;0.022217;4012
1;0.0223276;4010
1;0.0224963;4009
1;0.0227968;4001
1;0.0228167;3993
1;0.022844;3989
1;0.0230221;3988
1;0.0236119;3987
1;0.0237491;3986
1;0.0239962;3985
1;0.0240256;3984
1;0.0242092;3978
1;0.0242781;3975
1;0.0243947;3969
1;0.0244443;3967
1;0.0247927;3966
1;0.0248102;3964
1;0.02486;3961
1;0.0250261;3958
1;0.0252363;3957
1;0.0255749;3955
1;0.025703;3944
1;0.0258207;3940
1;0.0260484;3936
1;0.0263641;3931
1;0.0263817;3930
1;0.0265714;3922
1;0.0269203;3911
1;0.0269525;3910
1;0.0273475;3909
1;0.0274102;3908
1;0.0278021;3906
1;0.0281077;3899
1;0.0283729;3898
1;0.0285204;3888
1;0.028535;3887
1;0.0285872;3885
1;0.0286338;3883
1;0.0288769;3872
1;0.0289285;3867
1;0.0290295;3864
