nr;czas;koszt
0;1.07399;2599
0;1.13636;2592
0;1.16431;2587
0;1.18575;2579
0;1.21139;2570
0;1.23399;2569
0;1.23659;2561
0;1.26931;2553
0;1.27908;2545
0;1.29537;2537
0;1.33247;2535
0;1.38903;2533
0;1.45968;2531
0;1.49003;2530
0;1.50246;2528
0;1.51787;2526
0;1.54569;2516
0;1.65506;2513
0;2.02306;2505
0;2.2556;2495
0;2.29234;2491
0;2.30461;2489
0;3.22233;2486
0;3.97643;2478
0;4.77034;2477
0;6.31897;2470
0;6.66961;2465
1;2.0042e-05;3531
1;6.4959e-05;3525
1;0.000233709;3524
1;0.000256667;3516
1;0.000580959;3509
1;0.000790792;3500
1;0.000832792;3492
1;0.00116763;3490
1;0.00130862;3488
1;0.00146733;3480
1;0.00150217;3471
1;0.00165992;3464
1;0.00168517;3462
1;0.00173913;3461
1;0.00185933;3449
1;0.00203267;3448
1;0.00206229;3433
1;0.00209142;3432
1;0.00209925;3429
1;0.00215829;3428
1;0.00244625;3426
1;0.00274646;3425
1;0.0028635;3423
1;0.00299287;3422
1;0.00346133;3421
1;0.00351542;3415
1;0.00354033;3413
1;0.00383587;3409
1;0.00395083;3406
1;0.00411196;3403
1;0.00439046;3401
1;0.00464404;3391
1;0.00484417;3389
1;0.00540829;3386
1;0.00552767;3384
1;0.00587704;3383
1;0.00589217;3378
1;0.00596846;3377
1;0.00616129;3376
1;0.00668275;3375
1;0.00674238;3372
1;0.00700942;3371
1;0.00709971;3370
1;0.00740775;3369
1;0.00767921;3360
1;0.00775375;3359
1;0.00776933;3358
1;0.00802904;3357
1;0.00870929;3354
1;0.00874854;3347
1;0.00882617;3346
1;0.00943663;3335
1;0.0106272;3334
1;0.0108713;3332
1;0.0112729;3330
1;0.0112831;3327
1;0.0114528;3325
1;0.0114864;3320
1;0.0116071;3319
1;0.0119214;3309
1;0.0121045;3303
1;0.012682;3302
1;0.0127269;3297
1;0.0128779;3295
1;0.0130956;3294
1;0.0132837;3293
1;0.0136857;3292
1;0.0140495;3287
1;0.0142639;3283
1;0.0142843;3282
1;0.0143757;3281
1;0.0146004;3279
1;0.0149163;3278
1;0.0169839;3270
1;0.0174033;3267
1;0.0174864;3266
1;0.0178629;3257
1;0.0181135;3250
1;0.0182218;3240
1;0.0189415;3239
1;0.0193731;3237
1;0.0196188;3236
1;0.0198784;3228
1;0.020761;3226
1;0.0208829;3222
1;0.0210663;3220
1;0.0213046;3219
1;0.0213393;3215
1;0.0214716;3212
1;0.0228537;3203
1;0.0231938;3198
1;0.0242694;3192
1;0.0245347;3190
1;0.0248466;3188
1;0.0251562;3180
1;0.0260297;3179
1;0.0260841;3172
1;0.0278242;3170
1;0.0278553;3169
1;0.0296372;3165
1;0.0297509;3164
1;0.0303748;3161
1;0.0312337;3160
1;0.0338325;3159
1;0.0339042;3158
1;0.0354483;3157
1;0.0354708;3150
1;0.0363946;3146
1;0.0373539;3143
1;0.0376645;3141
1;0.0392005;3134
1;0.039808;3126
1;0.0419743;3125
1;0.0422489;3123
1;0.0428389;3122
1;0.0432142;3118
1;0.043477;3116
1;0.043682;3114
1;0.0440554;3109
1;0.0445728;3107
1;0.0472109;3103
1;0.0496852;3102
1;0.0510016;3093
1;0.0565553;3092
1;0.0569372;3091
1;0.0569778;3090
1;0.0586403;3088
1;0.0627702;3079
1;0.0637825;3075
1;0.0638564;3074
1;0.0648428;3071
1;0.0650832;3069
1;0.0672839;3067
1;0.0691361;3066
1;0.0700499;3061
1;0.0707832;3059
1;0.0711292;3052
1;0.0719315;3050
1;0.0719664;3048
1;0.0728566;3042
1;0.0731177;3036
1;0.0735046;3034
1;0.0747416;3033
1;0.0761754;3031
1;0.0762245;3027
1;0.0764762;3017
1;0.0767136;3011
1;0.078527;3002
1;0.0803746;3001
1;0.0807542;2997
1;0.0819118;2992
1;0.0826401;2991
1;0.0842973;2986
1;0.0846806;2985
1;0.0888562;2982
1;0.0900975;2978
1;0.0903449;2977
1;0.0910523;2976
1;0.0920739;2975
1;0.0923705;2973
1;0.0924781;2971
1;0.0962379;2970
1;0.096588;2967
1;0.0989301;2965
1;0.098957;2962
1;0.100096;2960
1;0.101711;2959
1;0.103806;2958
1;0.104189;2948
1;0.105254;2945
1;0.109679;2944
1;0.110451;2943
1;0.113025;2939
1;0.116414;2936
1;0.117185;2935
1;0.126456;2934
1;0.134537;2933
1;0.136512;2922
1;0.137939;2921
1;0.143752;2920
1;0.144043;2919
1;0.14409;2917
1;0.148412;2916
1;0.153191;2907
1;0.155372;2904
1;0.15556;2903
1;0.156081;2899
1;0.158695;2898
1;0.159048;2895
1;0.159258;2893
1;0.166387;2891
1;0.168576;2890
1;0.172019;2888
1;0.17215;2887
1;0.172164;2884
1;0.172443;2874
1;0.175407;2871
1;0.176865;2869
1;0.177587;2865
1;0.179525;2864
1;0.181468;2862
1;0.186197;2861
1;0.191035;2860
1;0.195619;2848
1;0.196497;2843
1;0.199891;2840
1;0.200302;2837
1;0.202749;2836
1;0.20392;2832
1;0.205086;2831
1;0.206814;2829
1;0.207888;2827
1;0.209093;2823
1;0.222894;2814
1;0.225013;2812
1;0.226699;2806
1;0.227242;2805
1;0.234222;2803
1;0.234629;2801
1;0.238541;2797
1;0.246287;2794
1;0.246656;2793
1;0.256102;2789
1;0.263693;2788
1;0.265885;2786
1;0.266187;2782
1;0.271549;2776
1;0.273102;2773
1;0.276179;2762
1;0.287516;2753
1;0.287996;2751
1;0.291103;2750
1;0.292418;2748
1;0.296144;2746
1;0.300378;2738
1;0.301458;2737
1;0.309715;2736
1;0.313606;2735
1;0.320543;2725
1;0.320814;2724
1;0.328102;2721
1;0.329923;2715
1;0.330924;2713
1;0.331524;2711
1;0.359268;2709
1;0.360133;2702
1;0.360272;2701
1;0.362595;2700
1;0.371686;2695
1;0.375778;2693
1;0.381095;2692
1;0.384945;2690
1;0.386637;2679
1;0.386776;2668
1;0.397917;2660
1;0.399651;2658
1;0.401996;2652
1;0.409326;2648
1;0.41252;2644
1;0.414641;2643
1;0.422915;2641
1;0.42474;2638
1;0.428172;2637
1;0.444523;2635
1;0.449983;2624
1;0.453285;2622
1;0.488129;2612
1;0.489393;2611
1;0.490875;2610
1;0.492246;2609
1;0.500833;2599
1;0.553802;2596
1;0.554891;2594
1;0.598361;2593
1;0.627691;2592
1;0.635362;2587
1;0.653832;2586
1;0.693002;2582
1;0.710634;2578
1;0.730553;2571
1;0.744343;2570
1;0.790269;2568
1;0.793922;2564
1;0.798897;2560
1;0.812297;2559
1;0.850859;2552
1;0.977729;2544
1;0.981145;2542
1;1.04247;2537
1;1.06004;2535
1;1.21563;2526
1;1.3177;2523
1;1.37932;2521
1;1.3945;2519
1;1.40155;2514
1;1.41416;2512
1;1.44275;2511
1;1.6351;2510
1;1.72927;2502
1;1.73072;2494
1;1.89115;2493
1;1.91576;2492
1;2.00828;2490
1;2.22905;2489
1;2.26589;2488
1;2.58531;2487
1;2.67513;2483
1;2.76288;2477
1;2.98131;2476
