nr;czas;koszt
0;0.225646;3024
0;0.225656;3023
0;0.225953;3022
0;0.228369;3021
0;0.229746;3014
0;0.232925;3009
0;0.233756;3008
0;0.235744;3006
0;0.235891;3005
0;0.23608;3004
0;0.240561;3002
0;0.24424;2996
0;0.244373;2990
0;0.244554;2989
0;0.245691;2988
0;0.24949;2978
0;0.250221;2976
0;0.257628;2968
0;0.259818;2967
0;0.26255;2957
0;0.267429;2956
0;0.268651;2955
0;0.269696;2954
0;0.270443;2952
0;0.273365;2951
0;0.274701;2941
0;0.275092;2932
0;0.275453;2930
0;0.276949;2929
0;0.281455;2928
0;0.282273;2919
0;0.283203;2918
0;0.284194;2916
0;0.284856;2915
0;0.287291;2910
0;0.292889;2909
0;0.295641;2906
0;0.296229;2902
0;0.29681;2901
0;0.299465;2899
0;0.300417;2888
0;0.300444;2887
0;0.300843;2886
0;0.301743;2882
0;0.306197;2881
0;0.307542;2880
0;0.307996;2875
0;0.31355;2873
0;0.313674;2872
0;0.316631;2867
0;0.317491;2861
0;0.318299;2860
0;0.318646;2859
0;0.325538;2853
0;0.330025;2852
0;0.330917;2849
0;0.335477;2848
0;0.336143;2846
0;0.338444;2841
0;0.342094;2839
0;0.344705;2834
0;0.350703;2821
0;0.351654;2815
0;0.356323;2805
0;0.362125;2801
0;0.364687;2798
0;0.365524;2796
0;0.365556;2795
0;0.374323;2792
0;0.376065;2784
0;0.38639;2783
0;0.40927;2779
0;0.421621;2774
0;0.428683;2773
0;0.432347;2772
0;0.432967;2771
0;0.440388;2770
0;0.452396;2769
0;0.456506;2768
0;0.46944;2767
0;0.471074;2765
0;0.478136;2761
0;0.478458;2756
0;0.485741;2754
0;0.487907;2752
0;0.489425;2749
0;0.490675;2748
0;0.493723;2738
0;0.498522;2733
0;0.498554;2730
0;0.506066;2729
0;0.509619;2723
0;0.512777;2720
0;0.516238;2719
0;0.516782;2718
0;0.525683;2714
0;0.528533;2713
0;0.538466;2705
0;0.547862;2703
0;0.557039;2702
0;0.557113;2700
0;0.569111;2699
0;0.593767;2691
0;0.596883;2685
0;0.62008;2683
0;0.631149;2680
0;0.645922;2678
0;0.648779;2677
0;0.657266;2675
0;0.658964;2671
0;0.723496;2670
0;0.726724;2667
0;0.731242;2663
0;0.782971;2654
0;0.808671;2650
0;0.823583;2649
0;0.840059;2648
0;0.862257;2639
0;0.875675;2633
0;0.881888;2632
0;0.893609;2631
0;0.900603;2630
0;0.905742;2626
0;0.9093;2622
0;0.916034;2621
0;0.933537;2620
0;0.953748;2611
0;0.95554;2610
0;0.986178;2608
0;0.998415;2607
0;1.05027;2606
0;1.07798;2603
0;1.09271;2595
0;1.09843;2586
0;1.09881;2582
0;1.13432;2577
0;1.20279;2572
0;1.2699;2567
0;1.27095;2565
0;1.32875;2563
0;1.35413;2554
0;1.35468;2552
0;1.4639;2541
0;1.73155;2533
0;1.74847;2530
0;1.76165;2522
0;2.02572;2514
0;2.02763;2513
0;2.03419;2506
0;2.16046;2504
0;2.37405;2503
0;2.77363;2498
0;2.89473;2497
0;3.24413;2495
0;5.43691;2489
0;5.93952;2482
0;19.992;2481
0;96.1175;2476
1;4.9917e-05;3530
1;0.000387958;3523
1;0.000455083;3522
1;0.000487042;3503
1;0.000623375;3502
1;0.000635917;3501
1;0.000772708;3497
1;0.000915167;3496
1;0.00102083;3495
1;0.00114054;3494
1;0.00135525;3492
1;0.00146488;3491
1;0.00153533;3490
1;0.00153808;3488
1;0.00167446;3469
1;0.00172667;3465
1;0.00177096;3458
1;0.00249758;3455
1;0.00272521;3453
1;0.00273296;3452
1;0.003094;3448
1;0.00310933;3447
1;0.00312925;3446
1;0.00325367;3445
1;0.00345846;3440
1;0.00450033;3439
1;0.0047785;3436
1;0.00548679;3435
1;0.00555258;3425
1;0.006152;3424
1;0.00626525;3421
1;0.006513;3420
1;0.00671583;3418
1;0.00703283;3417
1;0.00704096;3413
1;0.00705721;3410
1;0.00753129;3407
1;0.00876592;3401
1;0.00899429;3398
1;0.00992333;3390
1;0.0101132;3389
1;0.010336;3388
1;0.0105792;3382
1;0.0113515;3381
1;0.0114636;3380
1;0.012038;3374
1;0.0122312;3364
1;0.0124166;3363
1;0.0124223;3362
1;0.0126172;3360
1;0.0136458;3359
1;0.0138182;3357
1;0.0142177;3350
1;0.0146111;3348
1;0.0152249;3340
1;0.0168697;3338
1;0.0172727;3334
1;0.0176821;3330
1;0.0177389;3329
1;0.0179362;3327
1;0.018689;3323
1;0.0189535;3318
1;0.0190823;3317
1;0.0192406;3314
1;0.0201242;3313
1;0.020147;3312
1;0.0207091;3304
1;0.0208002;3301
1;0.0209187;3296
1;0.0209783;3294
1;0.0209908;3284
1;0.0210255;3283
1;0.0211017;3274
1;0.0222989;3270
1;0.0232467;3267
1;0.024176;3263
1;0.0259744;3259
1;0.0260515;3254
1;0.026145;3251
1;0.0265718;3250
1;0.0272631;3245
1;0.0274556;3241
1;0.0292436;3240
1;0.0298495;3239
1;0.0306818;3237
1;0.0308932;3230
1;0.0327699;3228
1;0.0334117;3223
1;0.0336648;3222
1;0.0342684;3213
1;0.034586;3211
1;0.0349573;3209
1;0.0355959;3208
1;0.0358386;3205
1;0.0363515;3204
1;0.0365571;3202
1;0.0382443;3200
1;0.0394423;3198
1;0.0396008;3197
1;0.0400794;3195
1;0.0405732;3193
1;0.040893;3191
1;0.0410782;3189
1;0.041511;3188
1;0.0419516;3178
1;0.0433832;3172
1;0.0438009;3170
1;0.0447812;3169
1;0.0449961;3168
1;0.0455886;3167
1;0.0456466;3165
1;0.0457719;3156
1;0.046681;3148
1;0.0477082;3144
1;0.0486486;3140
1;0.0492995;3139
1;0.0494237;3133
1;0.0496856;3124
1;0.0500374;3121
1;0.0502269;3120
1;0.0512001;3117
1;0.051556;3113
1;0.0517333;3108
1;0.0530581;3107
1;0.0531121;3097
1;0.0544344;3095
1;0.0544689;3090
1;0.0546521;3081
1;0.0557264;3080
1;0.0572456;3078
1;0.057288;3075
1;0.0577821;3067
1;0.0586537;3066
1;0.0625139;3065
1;0.0625496;3064
1;0.0626183;3059
1;0.063796;3056
1;0.0670207;3050
1;0.0671583;3049
1;0.0673663;3043
1;0.0674597;3042
1;0.0689584;3037
1;0.0694676;3033
1;0.070741;3032
1;0.0718976;3017
1;0.07293;3016
1;0.0742995;3011
1;0.0745438;3002
1;0.0754637;2992
1;0.0759867;2991
1;0.0762678;2990
1;0.0768048;2988
1;0.077771;2985
1;0.0780293;2978
1;0.0787309;2977
1;0.0788165;2976
1;0.0804567;2974
1;0.0816784;2972
1;0.0823273;2971
1;0.0830466;2968
1;0.0830714;2966
1;0.0844277;2957
1;0.0874194;2955
1;0.0886067;2952
1;0.0890075;2948
1;0.0892695;2942
1;0.0903679;2938
1;0.0904767;2937
1;0.0926365;2928
1;0.0931596;2926
1;0.0932984;2914
1;0.0967048;2913
1;0.102344;2912
1;0.102643;2911
1;0.103694;2908
1;0.109842;2899
1;0.112128;2898
1;0.114597;2897
1;0.120041;2896
1;0.120844;2894
1;0.127006;2890
1;0.136984;2888
1;0.137107;2886
1;0.139215;2885
1;0.142177;2884
1;0.142676;2882
1;0.142859;2876
1;0.145883;2875
1;0.148504;2874
1;0.151196;2872
1;0.151231;2871
1;0.151664;2868
1;0.157899;2866
1;0.165577;2865
1;0.165929;2863
1;0.166149;2861
1;0.176526;2860
1;0.176748;2859
1;0.179214;2858
1;0.179385;2849
1;0.183984;2847
1;0.185681;2846
1;0.189141;2844
1;0.190515;2843
1;0.190686;2842
1;0.19224;2841
1;0.202521;2840
1;0.207354;2829
1;0.209109;2827
1;0.214794;2825
1;0.216638;2823
1;0.220945;2820
1;0.228615;2816
1;0.228893;2811
1;0.231312;2810
1;0.233957;2807
1;0.233982;2806
1;0.241407;2801
1;0.243754;2799
1;0.253272;2795
1;0.260921;2794
1;0.26333;2793
1;0.264526;2790
1;0.267034;2788
1;0.267653;2779
1;0.281835;2769
1;0.289498;2768
1;0.290369;2767
1;0.292416;2760
1;0.292601;2758
1;0.293598;2757
1;0.297695;2755
1;0.299027;2747
1;0.302189;2744
1;0.30998;2736
1;0.312197;2730
1;0.318858;2729
1;0.329994;2727
1;0.334675;2724
1;0.353617;2723
1;0.36203;2721
1;0.364879;2718
1;0.365736;2712
1;0.368777;2698
1;0.374198;2692
1;0.376221;2687
1;0.380864;2683
1;0.383205;2682
1;0.390559;2678
1;0.393561;2676
1;0.407076;2668
1;0.439891;2666
1;0.443054;2661
1;0.445393;2655
1;0.45449;2654
1;0.457527;2653
1;0.460255;2652
1;0.46134;2649
1;0.474154;2648
1;0.479507;2638
1;0.482719;2628
1;0.483195;2627
1;0.523498;2625
1;0.523512;2623
1;0.524175;2619
1;0.532494;2615
1;0.543566;2611
1;0.544954;2609
1;0.561162;2601
1;0.562993;2595
1;0.565388;2593
1;0.579744;2584
1;0.580212;2583
1;0.58292;2581
1;0.590143;2579
1;0.616096;2577
1;0.619756;2575
1;0.654988;2573
1;0.672849;2571
1;0.678634;2568
1;0.684757;2567
1;0.688417;2562
1;0.707281;2561
1;0.736399;2560
1;0.739966;2559
1;0.83449;2555
1;0.887774;2553
1;0.975523;2551
1;0.990833;2545
1;1.04308;2543
1;1.0496;2534
1;1.09291;2533
1;1.14211;2528
1;1.22275;2520
1;1.35105;2512
1;1.46828;2510
1;1.48421;2508
1;1.60266;2499
1;1.66352;2489
1;1.7063;2488
1;1.95156;2486
1;3.91474;2478
1;5.11557;2476
1;7.53329;2471
2;0.000251958;3533
2;0.000575583;3527
2;0.000850375;3523
2;0.00092925;3522
2;0.00115683;3521
2;0.0012585;3520
2;0.00132575;3518
2;0.00161717;3515
2;0.00163692;3512
2;0.00205342;3505
2;0.00206125;3503
2;0.00216021;3499
2;0.00220471;3498
2;0.00246079;3497
2;0.00270287;3490
2;0.00291892;3487
2;0.00297367;3486
2;0.00311321;3481
2;0.00335725;3480
2;0.00355033;3476
2;0.00387421;3474
2;0.00415221;3471
2;0.00462954;3470
2;0.00463721;3467
2;0.00541004;3462
2;0.00601867;3451
2;0.00609458;3441
2;0.00621971;3439
2;0.00638375;3435
2;0.00709075;3434
2;0.00776938;3432
2;0.00790346;3428
2;0.00801871;3427
2;0.00815375;3423
2;0.00858425;3422
2;0.00881913;3421
2;0.009228;3419
2;0.00934346;3416
2;0.00969629;3410
2;0.00998783;3403
2;0.0100645;3402
2;0.01094;3401
2;0.0110075;3396
2;0.0110157;3394
2;0.011342;3392
2;0.0115332;3391
2;0.0118121;3390
2;0.0119948;3380
2;0.0122184;3379
2;0.0123345;3377
2;0.0126753;3376
2;0.0130205;3375
2;0.0130955;3374
2;0.0134039;3372
2;0.0135195;3370
2;0.0136158;3366
2;0.0138648;3364
2;0.0141054;3359
2;0.0141911;3345
2;0.0143468;3338
2;0.0146163;3333
2;0.0146292;3327
2;0.0149545;3321
2;0.0150821;3318
2;0.0151568;3308
2;0.0151698;3305
2;0.015722;3298
2;0.0157838;3297
2;0.0157943;3294
2;0.0160017;3288
2;0.0161897;3286
2;0.0170936;3280
2;0.0174254;3276
2;0.0177846;3275
2;0.0187348;3273
2;0.0198609;3266
2;0.0204718;3265
2;0.0211798;3257
2;0.0212907;3256
2;0.0212988;3255
2;0.0213245;3254
2;0.0216676;3252
2;0.0220901;3251
2;0.0233383;3235
2;0.0234072;3233
2;0.0241623;3227
2;0.024281;3219
2;0.0246377;3218
2;0.0258985;3214
2;0.0261645;3207
2;0.0267535;3205
2;0.0274727;3202
2;0.0287693;3198
2;0.0289079;3197
2;0.0297731;3196
2;0.0299952;3192
2;0.0302973;3190
2;0.030744;3189
2;0.0308619;3188
2;0.0308824;3180
2;0.0319965;3178
2;0.0324562;3177
2;0.0330611;3173
2;0.033101;3171
2;0.0331189;3167
2;0.0335979;3165
2;0.033726;3164
2;0.0338712;3163
2;0.0343059;3162
2;0.0345505;3159
2;0.0348221;3155
2;0.0353809;3154
2;0.0356829;3145
2;0.0358003;3141
2;0.0359462;3139
2;0.0380813;3131
2;0.038087;3130
2;0.039705;3123
2;0.0400112;3121
2;0.040412;3112
2;0.0433417;3111
2;0.0436482;3110
2;0.045129;3105
2;0.0474567;3097
2;0.0484933;3095
2;0.0500138;3088
2;0.0501033;3080
2;0.0504897;3076
2;0.0506711;3073
2;0.050693;3067
2;0.0513286;3066
2;0.0518241;3065
2;0.0518772;3055
2;0.052292;3054
2;0.0527768;3053
2;0.0528685;3044
2;0.054982;3043
2;0.0551205;3042
2;0.0564014;3032
2;0.0584376;3031
2;0.059793;3025
2;0.0603805;3022
2;0.0664673;3020
2;0.0685475;3013
2;0.0691426;3003
2;0.0696339;3002
2;0.0701724;2998
2;0.0738156;2997
2;0.0748456;2992
2;0.0768767;2989
2;0.0776938;2988
2;0.078498;2987
2;0.0795673;2985
2;0.0801089;2983
2;0.0804332;2977
2;0.0806434;2976
2;0.0835924;2975
2;0.0843294;2969
2;0.0866865;2965
2;0.0894853;2963
2;0.092787;2960
2;0.092998;2956
2;0.0937967;2954
2;0.0959661;2943
2;0.0962864;2940
2;0.0977083;2939
2;0.0977505;2938
2;0.0979467;2934
2;0.0985949;2929
2;0.101496;2926
2;0.101964;2923
2;0.102062;2922
2;0.105407;2921
2;0.108163;2912
2;0.108565;2910
2;0.108777;2909
2;0.111618;2904
2;0.1117;2896
2;0.112261;2894
2;0.112755;2892
2;0.115906;2891
2;0.1167;2889
2;0.119452;2882
2;0.120754;2873
2;0.125691;2865
2;0.126004;2862
2;0.127782;2861
2;0.130531;2860
2;0.132728;2859
2;0.134905;2858
2;0.136251;2853
2;0.13698;2852
2;0.144374;2851
2;0.144685;2850
2;0.144717;2849
2;0.144867;2845
2;0.145411;2844
2;0.148813;2841
2;0.149783;2833
2;0.151672;2828
2;0.152952;2822
2;0.156384;2813
2;0.16321;2812
2;0.165336;2811
2;0.169587;2810
2;0.175251;2803
2;0.176465;2801
2;0.178379;2790
2;0.183043;2778
2;0.183839;2774
2;0.187659;2773
2;0.190139;2772
2;0.192458;2766
2;0.192948;2762
2;0.195292;2756
2;0.198596;2754
2;0.205142;2753
2;0.209365;2745
2;0.215202;2744
2;0.221775;2743
2;0.235793;2740
2;0.241004;2731
2;0.242996;2723
2;0.250625;2719
2;0.2528;2717
2;0.265161;2714
2;0.271071;2713
2;0.291508;2703
2;0.29337;2696
2;0.30348;2693
2;0.311717;2692
2;0.312072;2691
2;0.313413;2690
2;0.321937;2688
2;0.325649;2678
2;0.338915;2677
2;0.360199;2676
2;0.365084;2674
2;0.3676;2673
2;0.371776;2669
2;0.378145;2668
2;0.391499;2663
2;0.392718;2662
2;0.397106;2660
2;0.397558;2649
2;0.418642;2644
2;0.424073;2641
2;0.441198;2640
2;0.48345;2638
2;0.4945;2636
2;0.503913;2635
2;0.511127;2625
2;0.517067;2623
2;0.534811;2620
2;0.544309;2619
2;0.545138;2610
2;0.546413;2605
2;0.550696;2604
2;0.554745;2600
2;0.554927;2598
2;0.55772;2593
2;0.56008;2592
2;0.570762;2585
2;0.608923;2584
2;0.614715;2583
2;0.645769;2577
2;0.650267;2575
2;0.659565;2571
2;0.804559;2564
2;0.825313;2555
2;0.852733;2554
2;0.86005;2551
2;0.956754;2540
2;1.00911;2539
2;1.0433;2531
2;1.15932;2522
2;1.17111;2521
2;1.22548;2520
2;1.34435;2514
2;1.35371;2504
2;1.48803;2502
2;2.00344;2500
2;2.01501;2493
2;2.14758;2491
2;2.16101;2486
2;2.23921;2484
2;3.06487;2476
2;3.44972;2472
3;0.000218875;3529
3;0.000245958;3527
3;0.000263791;3524
3;0.000493833;3522
3;0.000756625;3521
3;0.000847041;3514
3;0.00100233;3513
3;0.00188242;3511
3;0.002057;3496
3;0.00210883;3482
3;0.00242642;3481
3;0.0024735;3479
3;0.00249346;3477
3;0.00251317;3462
3;0.00257671;3460
3;0.00273837;3449
3;0.00276821;3445
3;0.00295708;3444
3;0.00317921;3434
3;0.00321612;3425
3;0.00324079;3424
3;0.00333375;3423
3;0.00361479;3412
3;0.00403254;3411
3;0.00406175;3409
3;0.00429962;3400
3;0.00482663;3397
3;0.00498888;3390
3;0.00518808;3388
3;0.00545733;3384
3;0.00578721;3380
3;0.00618554;3372
3;0.00635867;3364
3;0.00642017;3363
3;0.00647125;3361
3;0.00685592;3360
3;0.00690971;3359
3;0.00691279;3355
3;0.00717046;3347
3;0.00757654;3338
3;0.00798958;3337
3;0.00810004;3334
3;0.00823792;3331
3;0.00898871;3329
3;0.00908813;3327
3;0.00910725;3321
3;0.00940812;3320
3;0.00942608;3315
3;0.0101808;3313
3;0.0111909;3312
3;0.0111938;3307
3;0.0112388;3304
3;0.0115479;3303
3;0.011749;3302
3;0.0128049;3301
3;0.0134396;3292
3;0.0135632;3291
3;0.0145565;3289
3;0.014718;3285
3;0.0148127;3278
3;0.015477;3277
3;0.0154996;3276
3;0.0156075;3274
3;0.0157405;3269
3;0.015828;3267
3;0.0167976;3265
3;0.0169237;3255
3;0.0178814;3253
3;0.018426;3247
3;0.0185884;3243
3;0.018672;3241
3;0.0187168;3240
3;0.0193149;3233
3;0.0196723;3231
3;0.0198735;3230
3;0.0203275;3223
3;0.0207097;3221
3;0.0221637;3219
3;0.0224114;3217
3;0.0224634;3216
3;0.0226982;3212
3;0.0228929;3207
3;0.0233371;3205
3;0.02354;3203
3;0.0236964;3201
3;0.0243062;3196
3;0.0253255;3195
3;0.0264874;3190
3;0.0295133;3188
3;0.0301296;3186
3;0.0310281;3184
3;0.031031;3182
3;0.0317806;3176
3;0.0326204;3173
3;0.0326406;3172
3;0.0343277;3164
3;0.0348592;3163
3;0.0351639;3162
3;0.0364959;3161
3;0.0372527;3149
3;0.0372626;3148
3;0.0392783;3147
3;0.0393815;3138
3;0.040871;3129
3;0.041912;3128
3;0.0431;3125
3;0.045958;3123
3;0.0478018;3117
3;0.0491387;3115
3;0.0505993;3113
3;0.050895;3105
3;0.0513515;3100
3;0.0514622;3099
3;0.0520217;3092
3;0.0545094;3091
3;0.0548653;3090
3;0.0554991;3086
3;0.0570135;3085
3;0.0589752;3081
3;0.0602354;3080
3;0.0603284;3077
3;0.0614792;3076
3;0.0631125;3071
3;0.0637906;3070
3;0.0639478;3064
3;0.0659119;3051
3;0.0683387;3046
3;0.0688365;3044
3;0.0691462;3043
3;0.0707519;3038
3;0.0719498;3037
3;0.0746807;3036
3;0.0751622;3035
3;0.0759831;3024
3;0.0779157;3021
3;0.0793037;3019
3;0.0794014;3011
3;0.0801394;3009
3;0.0807749;2999
3;0.0808194;2992
3;0.0808367;2987
3;0.0824498;2986
3;0.0838788;2984
3;0.0847502;2978
3;0.0880635;2971
3;0.089614;2965
3;0.0900128;2963
3;0.0901561;2956
3;0.0933707;2946
3;0.094719;2945
3;0.101659;2944
3;0.10298;2943
3;0.103392;2941
3;0.106262;2940
3;0.107016;2938
3;0.107962;2934
3;0.10872;2930
3;0.11261;2927
3;0.116922;2926
3;0.117597;2925
3;0.11805;2923
3;0.11889;2922
3;0.12496;2912
3;0.127336;2908
3;0.129627;2907
3;0.130479;2897
3;0.131107;2894
3;0.131623;2889
3;0.134014;2877
3;0.134996;2873
3;0.135009;2868
3;0.140166;2860
3;0.143188;2859
3;0.143545;2856
3;0.143994;2851
3;0.145853;2849
3;0.145926;2848
3;0.146939;2846
3;0.150665;2845
3;0.150809;2844
3;0.151551;2843
3;0.158378;2833
3;0.160387;2832
3;0.160728;2831
3;0.164253;2829
3;0.167369;2821
3;0.168657;2815
3;0.169536;2807
3;0.171796;2797
3;0.172203;2796
3;0.175787;2795
3;0.176446;2794
3;0.179848;2793
3;0.183278;2792
3;0.186066;2790
3;0.189034;2786
3;0.195708;2783
3;0.196432;2782
3;0.198338;2780
3;0.198367;2768
3;0.199022;2767
3;0.200299;2765
3;0.200637;2764
3;0.202502;2760
3;0.210336;2756
3;0.211412;2755
3;0.211539;2751
3;0.214447;2748
3;0.215116;2747
3;0.215393;2744
3;0.218228;2735
3;0.218243;2734
3;0.219521;2731
3;0.219964;2720
3;0.221374;2719
3;0.232248;2714
3;0.235267;2713
3;0.241466;2712
3;0.242693;2709
3;0.242909;2706
3;0.246345;2698
3;0.262319;2697
3;0.266231;2695
3;0.266802;2693
3;0.268733;2683
3;0.273941;2681
3;0.278976;2674
3;0.286477;2672
3;0.286919;2671
3;0.290355;2669
3;0.292358;2662
3;0.293997;2660
3;0.322313;2654
3;0.331392;2650
3;0.352288;2648
3;0.355308;2646
3;0.361034;2644
3;0.366821;2643
3;0.378837;2641
3;0.379551;2640
3;0.381906;2639
3;0.383957;2636
3;0.393078;2633
3;0.411904;2632
3;0.431802;2628
3;0.45101;2627
3;0.481131;2626
3;0.481223;2625
3;0.482643;2621
3;0.491896;2620
3;0.49238;2617
3;0.49567;2616
3;0.50667;2615
3;0.510907;2614
3;0.578118;2613
3;0.593409;2612
3;0.61348;2610
3;0.637073;2609
3;0.640548;2607
3;0.668238;2606
3;0.689285;2602
3;0.692279;2597
3;0.692703;2591
3;0.717481;2587
3;0.735012;2581
3;0.735594;2580
3;0.776594;2577
3;0.778561;2575
3;0.792513;2565
3;0.820868;2561
3;0.825979;2552
3;0.837405;2542
3;0.891083;2541
3;1.1007;2531
3;1.15489;2526
3;1.16596;2524
3;1.22538;2516
3;1.28646;2513
3;1.34065;2511
3;1.35112;2509
3;1.42609;2505
3;1.5697;2501
3;1.84852;2499
3;1.9946;2491
3;3.42917;2487
3;4.25787;2485
3;9.40042;2484
3;9.42539;2482
3;9.85318;2473
3;105.57;2472
4;7.3083e-05;3532
4;0.000436667;3528
4;0.000525458;3524
4;0.000677333;3523
4;0.000924417;3514
4;0.00142708;3511
4;0.00152738;3510
4;0.00167375;3509
4;0.00171296;3494
4;0.00183304;3489
4;0.00197492;3482
4;0.00198733;3481
4;0.00206583;3479
4;0.00210029;3477
4;0.00221754;3472
4;0.00224242;3471
4;0.00233492;3465
4;0.00250892;3464
4;0.00253604;3462
4;0.00305054;3461
4;0.00318279;3457
4;0.0032565;3454
4;0.00336879;3447
4;0.00388262;3445
4;0.00409771;3442
4;0.00441254;3441
4;0.004625;3440
4;0.00507642;3439
4;0.00590967;3438
4;0.00602479;3434
4;0.00630025;3433
4;0.00634583;3427
4;0.00689517;3426
4;0.00715304;3421
4;0.00727617;3419
4;0.00788267;3416
4;0.00795571;3415
4;0.00876525;3410
4;0.00900304;3409
4;0.00945308;3408
4;0.00957067;3406
4;0.00960033;3399
4;0.00960325;3397
4;0.00963792;3396
4;0.00967754;3393
4;0.00969008;3387
4;0.00980812;3380
4;0.00989383;3379
4;0.00994296;3378
4;0.00997283;3368
4;0.0102833;3367
4;0.010965;3366
4;0.0111018;3364
4;0.0117095;3363
4;0.0118618;3361
4;0.0119595;3360
4;0.0119672;3356
4;0.0123968;3354
4;0.0124752;3342
4;0.0129642;3340
4;0.0134182;3337
4;0.0136625;3336
4;0.0136677;3333
4;0.0137854;3330
4;0.01591;3319
4;0.0161032;3316
4;0.0164898;3312
4;0.017002;3311
4;0.0181034;3310
4;0.0191597;3307
4;0.0194048;3305
4;0.020234;3304
4;0.020351;3303
4;0.0204662;3299
4;0.0205302;3292
4;0.0214699;3289
4;0.0218359;3288
4;0.0219754;3282
4;0.022089;3281
4;0.0220994;3274
4;0.0225981;3269
4;0.0231508;3264
4;0.0235018;3262
4;0.0236988;3254
4;0.023848;3249
4;0.0240246;3248
4;0.024079;3247
4;0.0241839;3237
4;0.0245856;3232
4;0.0247375;3227
4;0.0248304;3219
4;0.025133;3218
4;0.0254134;3205
4;0.0261277;3204
4;0.0288232;3200
4;0.0302838;3195
4;0.031471;3185
4;0.0322255;3181
4;0.0323769;3175
4;0.0329608;3174
4;0.0330339;3163
4;0.0334243;3158
4;0.0341278;3151
4;0.034243;3149
4;0.035133;3147
4;0.0357948;3146
4;0.0372071;3137
4;0.037285;3136
4;0.0374267;3127
4;0.0381204;3126
4;0.0384796;3122
4;0.0418768;3111
4;0.0431016;3102
4;0.0431358;3099
4;0.0439242;3092
4;0.0442895;3091
4;0.0443804;3090
4;0.0446694;3089
4;0.0460559;3088
4;0.0470857;3086
4;0.0471492;3075
4;0.04806;3069
4;0.048092;3068
4;0.048892;3067
4;0.0492587;3061
4;0.04993;3048
4;0.049977;3047
4;0.0500823;3043
4;0.0506508;3041
4;0.0514389;3039
4;0.0536438;3031
4;0.0537588;3029
4;0.0539753;3023
4;0.0565308;3022
4;0.0565945;3016
4;0.0619328;3015
4;0.0624428;3009
4;0.0647036;3008
4;0.0648186;3003
4;0.0711113;2999
4;0.0714151;2998
4;0.0725922;2995
4;0.073048;2987
4;0.0733245;2984
4;0.0743805;2980
4;0.0754798;2979
4;0.0774047;2972
4;0.0819641;2968
4;0.0841413;2965
4;0.0846929;2962
4;0.0867294;2958
4;0.094737;2954
4;0.0956286;2946
4;0.0957092;2943
4;0.0973085;2940
4;0.103829;2931
4;0.109212;2930
4;0.109524;2929
4;0.109764;2927
4;0.10981;2926
4;0.11048;2924
